,1.csv,2.csv,3.csv,4.csv,5.csv,6.csv,7.csv,8.csv,9.csv,10.csv,11.csv,12.csv,13.csv,14.csv,15.csv,16.csv,17.csv,18.csv,19.csv,20.csv,21.csv,22.csv,23.csv,24.csv,25.csv,26.csv,27.csv,28.csv,29.csv,30.csv,31.csv,32.csv,33.csv,34.csv,35.csv,36.csv,37.csv,38.csv,39.csv,40.csv,41.csv,42.csv,43.csv,44.csv,45.csv,46.csv,47.csv,48.csv,49.csv,50.csv,51.csv,52.csv,53.csv,54.csv,55.csv,56.csv,57.csv,58.csv,59.csv,60.csv
14.csv,0.940498804309332,0.9459447357426101,0.8751854474785666,0.9045165268560226,0.8599974842244402,0.9471391770976252,0.8805424884637038,0.9114259626152502,0.889030008354716,0.9054137096596129,0.9336537041647535,0.8988165609094545,0.8975259641212898,1.0,0.7953754763044117,0.9094804360736142,0.920407275247399,0.8207387770716548,0.8880808849168865,0.927526697848813,0.879984141052445,0.8365723114842253,0.8395093995432328,0.7884625578206654,0.8818889043039325,0.9120531849827055,0.7560172649393573,0.8217184438758586,0.8277740344210018,0.7793216568907186,0.7670008649025848,0.0,0.8913192416124862,0.9162369171428218,0.851514553316372,0.8978609413463478,0.9139856890339393,0.9142405311263168,0.9132796509845511,0.9082554279513899,0.876850422155198,0.917694084910824,0.8732360192697194,0.9032704363477677,0.8119541882630741,0.8235786611454067,0.9191546961820272,0.8355071350781356,0.9480006152333603,0.8254218775872186,0.9205046546903227,0.9328340319661799,0.8897076790200692,0.8993649977309497,0.9052549947739287,0.9046574673099129,0.9236545466811047,0.882722876066415,0.9177470371123525,0.8978932414685474
15.csv,0.8148285735515212,0.7924568224856667,0.6925775229355369,0.7906967797266151,0.6825486305621918,0.7743592563762589,0.7068709039275923,0.7231195865748368,0.7119633082619296,0.7369670968301141,0.796957883904014,0.7220476448675517,0.723992133621316,0.8001078176664946,1.0,0.73610015757939,0.8015489205996993,0.6262493345362745,0.7576077372757404,0.8215658223913593,0.797568832717582,0.931839979834225,0.9310293309567867,0.925435802668333,0.8932496272646661,0.8508512582216183,0.953314439766456,0.9272078454374006,0.9248571899722792,0.9256308703603737,0.8888194946123777,0.0,0.8299236280060498,0.7946618884461687,0.7455284877343511,0.8229069353645164,0.7905268541229699,0.8339697083029081,0.7869102133884077,0.8290076551616095,0.6940174551712077,0.8117731146400088,0.7939043186187216,0.7700535945039684,0.9160868304609007,0.9181497401537826,0.7651550796506998,0.9139713686592676,0.7503274559002433,0.9053713860119397,0.7865652996763409,0.8059184084487208,0.8215410509782498,0.7895192344468853,0.8088747011085087,0.7509020809438834,0.7852595588974792,0.7390513379674701,0.7477320030901835,0.7941708278824611
16.csv,0.9233415209412155,0.9397755216277922,0.9560031710842738,0.9305455368863896,0.9458125866815523,0.9535190039778741,0.9682681134724016,0.9502237328552281,0.9705712877145332,0.9833067564196265,0.935969647329507,0.9430829363727904,0.9877461093241504,0.914457296118961,0.7447054618786748,1.0,0.891668355210862,0.8750150820579844,0.9472229335959061,0.8886991362071307,0.8463093741112537,0.7971570764002276,0.8007084560978364,0.7595528816113932,0.8419344195191788,0.8777720782118521,0.7151029911741871,0.7897135592132065,0.7895250183695223,0.7489787404404957,0.7500144174774461,0.0,0.8911387606537365,0.9231592967884267,0.9065909747041367,0.9003032026648471,0.9364647160360862,0.8970860891529042,0.9338574271787822,0.8997354371231061,0.9508005741890181,0.9025221931772831,0.8947249392771616,0.9506693714082052,0.7782925577971437,0.7931196663076282,0.9678850955286804,0.7966829737361194,0.943430706842563,0.7989099847264348,0.9252601480190484,0.930205757358736,0.8848243873442814,0.9257636981198779,0.9125450030856785,0.9551530967657602,0.9168200448185422,0.9335194488257808,0.9405124747001632,0.9189578210945004
17.csv,0.9187879002544245,0.9435257919997776,0.8649756633385438,0.913389807887949,0.8580710713783319,0.9356695518281727,0.8616338837927695,0.9047820802909732,0.8848575282893321,0.9011093152374584,0.9379819230933717,0.9123479526394717,0.881662144952884,0.9252413489314016,0.8091889938931035,0.8923279701358707,1.0,0.810987536600451,0.8942987713503706,0.9792425168297042,0.8196859844842025,0.8396003458524995,0.8579694494542457,0.8020258783022649,0.9010432994374029,0.9413330784897915,0.7740935822017931,0.8380863499881268,0.8235944266063734,0.7894134207552626,0.7809880980282973,0.0,0.8939137612455363,0.8794118859785514,0.8345483678082383,0.9067751682602918,0.897434805768844,0.8937670542729146,0.934027867020784,0.8942022370328138,0.8490636684561292,0.9661022522399495,0.8530234827445252,0.899697779324518,0.8519779728424484,0.8517065130888899,0.9024339985836849,0.8733023751456124,0.9058011276701445,0.857748476140745,0.9582897791037062,0.912073570395342,0.9375178886305616,0.9179470811801723,0.9272701917424134,0.9226358078612077,0.9724905362277102,0.9185694377574257,0.9370974542055659,0.9229751369637313
18.csv,0.8037586015534679,0.82895039126269,0.9123575630612611,0.8054819631412806,0.9082659099783665,0.84909110437855,0.8860591153475201,0.9005207062501094,0.894030647699038,0.8697443746930406,0.8187213312770859,0.8897092020585494,0.8797341074552393,0.827917441047711,0.6327224798773006,0.8730398024020267,0.8068241379157151,1.0,0.8247926028693424,0.7943900604779277,0.7595026993019915,0.6773660301573436,0.682288087534747,0.6350462275463598,0.726456885659766,0.7666735025651852,0.5966605728090166,0.6673180572640542,0.6695926513248054,0.6248887127848096,0.6217317603780046,0.0,0.7640206378745695,0.8030915503705819,0.7912272863153609,0.774426379041516,0.8093974864344424,0.7742151085715014,0.8167295374491498,0.7745786157450443,0.9037290350968201,0.7978555067981488,0.7700381591178344,0.8237077854135382,0.6629816100312497,0.6725358591727647,0.8409465368483741,0.6843609453122933,0.8771754267161461,0.6781104332280157,0.8224990439216695,0.8073546621206639,0.7719270247827825,0.8034599730789794,0.7914809089360444,0.8511308836463591,0.8254618410643144,0.8456637945455954,0.8667092472076297,0.7986228396739815
19.csv,0.9352049078768794,0.94135110263574,0.9157482079149579,0.9686815368518574,0.9148339037089469,0.9386692126616221,0.9317527579789513,0.9113265522696264,0.933955872016036,0.9553504902489414,0.9499012041425556,0.9165210634440939,0.944455595032619,0.8978722677101558,0.773577257748207,0.9490382718297141,0.8973092389363447,0.8334512574428875,1.0,0.8983183307026766,0.8392108268713739,0.8279688666752125,0.8339236637559843,0.7984608941037767,0.8705004747011207,0.9012541750548151,0.7506729315273666,0.826598034122288,0.8191960006143724,0.7868136774177635,0.7935219843565485,0.0,0.9283282845780966,0.9310477973080462,0.9317301399988236,0.9378657586670334,0.9585236409341846,0.9188598315888942,0.9599392618230052,0.9263603318767644,0.9076315861663475,0.9214117081260103,0.9235309434740231,0.9829893224041095,0.8158103453208992,0.8315480339478143,0.9663869780730063,0.829961689114026,0.9047466478392775,0.8388958755242584,0.9374557453209946,0.9443025033754726,0.9191180129092119,0.9660646327278356,0.9477128885386299,0.9575287708514729,0.9214477308562976,0.9437670634194434,0.9230089666169355,0.9582379051667103
20.csv,0.9304170143026578,0.9465407872303832,0.8558636866581486,0.9187538312474609,0.8479180738476773,0.9337530157531978,0.8567961505399765,0.8936979992163874,0.8761281581195164,0.8954853836421972,0.9430908353494055,0.898469660383295,0.8769298474053303,0.9313954108925282,0.8270920215140376,0.8885107145212122,0.9790799976863853,0.7972463307824862,0.8945179979574752,1.0,0.8324296992939606,0.8590018985177326,0.8765302372876563,0.8202794553529785,0.9202283765822266,0.9598721752290993,0.7917891422293836,0.8564429156999269,0.8430272381614056,0.8079002942134679,0.7984503386186017,0.0,0.907533660890428,0.8894056478101495,0.84024743179017,0.9189019216516096,0.9051003206713532,0.9088972641170724,0.9355280014428088,0.9084598070776849,0.843706814298727,0.9718174108790899,0.8640768938761002,0.902421208297115,0.8671362603626815,0.8688342723363015,0.9040523801319952,0.8891412134340837,0.9021273280207353,0.8741135269345751,0.9540643105420185,0.9220322493398714,0.9455706356147967,0.9220047560180686,0.935263975967761,0.9153685691876925,0.9618509188997245,0.907482332408206,0.9240869853718585,0.9272448145745344
21.csv,0.8681233867364068,0.8383301835281947,0.7888237677414017,0.8260782259918064,0.7717043393528156,0.8356035610432181,0.8119392281410608,0.8004573913956784,0.7951174224156101,0.8120769023391413,0.83578293793392,0.7811287205439479,0.817863043007748,0.8715692611841419,0.7782469536678231,0.8259647578093123,0.7945662734663708,0.731904176294019,0.8114408012763856,0.8105684667355194,1.0,0.828255229961631,0.8048511379183099,0.7827087666545631,0.8241418476884216,0.8232592611154843,0.7469256874990906,0.7991485007139739,0.8367269778863521,0.7820719994495327,0.7679009757011473,0.0,0.8431006267371081,0.8908742888603088,0.8339989454662614,0.8349879823575113,0.856979676582363,0.8788983552851357,0.8152874759135965,0.8682109872987602,0.8143002102345899,0.8067975912403693,0.8653440642247965,0.8308075364557301,0.7555834731445843,0.7821727338385798,0.8429376500080344,0.7737213173421642,0.8460189209126601,0.7776484055210944,0.8051858300125021,0.8657851913478365,0.7938954067298198,0.8145651751150609,0.8196391379177025,0.7982062488008492,0.7996972142492322,0.7702678968272109,0.7946281723219252,0.8096212306991111
22.csv,0.8706541949227726,0.8424496123475639,0.7482660247498057,0.849192366506252,0.7391555793152454,0.8239791015330071,0.7663163095579246,0.770913746722966,0.7669551205305252,0.7926061839429912,0.8495154612229467,0.7693418360187798,0.781653318351377,0.8422602342446516,0.9326547242215627,0.7928261702402919,0.8351720349470855,0.6756042583482121,0.8180369604400104,0.8562348239105211,0.8450938247575803,1.0,0.9652586125471634,0.9512405930329306,0.9348563682212295,0.8928735179286212,0.9141066948828324,0.9696685569151238,0.9781074295714962,0.9441834384806175,0.9222139642434624,0.0,0.892702446904333,0.857060676686632,0.8141772532650888,0.8826853593173605,0.8521586807144736,0.8956885152360237,0.8401249617107316,0.8917224129646685,0.7519228245065555,0.8545502680719361,0.8621963768187668,0.8305127111583871,0.9199636457299146,0.9468300346990712,0.8237370941419954,0.9235723778670077,0.7969963627684431,0.9365076233916034,0.8329407649973029,0.8640154947341089,0.8670842035837106,0.8463227118022209,0.8634237090388257,0.8033918120526669,0.8269409419602509,0.7894055065369743,0.7930089414796218,0.8493192492805772
23.csv,0.87573366346589,0.8542096090429421,0.7581030757139352,0.8598510573584108,0.7503771832536336,0.8350649409848253,0.7726565650424742,0.7835093121644223,0.7780537218075848,0.8031810061672464,0.8613746899981928,0.7851562700087279,0.7894247910057995,0.8483321640305601,0.9332778243454325,0.8007069106469935,0.8570982409484759,0.6872287063677764,0.828006425387837,0.8767379506394845,0.8276625874092172,0.9659846069510677,1.0,0.9409773610658616,0.9553078246613692,0.9122297440531656,0.9113171636135509,0.9753980746070228,0.9446846476863037,0.9285290895215512,0.9115093595075758,0.0,0.8980679891634165,0.8537819576579175,0.8120885124439127,0.8919705982634303,0.8558549534910869,0.894378269661966,0.8546632503820815,0.8923463802846592,0.7569014152320456,0.8747025128983128,0.856583451689402,0.8383552507719136,0.9536893985595468,0.9756558316629556,0.8303236607968855,0.9587429373885882,0.8043049402396861,0.9660227692603907,0.8508869346903093,0.8684812306935646,0.889512245717238,0.8595262406934188,0.8778605882097985,0.8182407437090174,0.8462968293502251,0.8079377752792538,0.8094205876466418,0.8642715773868178
24.csv,0.8350632053473342,0.8080213229845712,0.7181233698142829,0.8219573883676071,0.7109778600916942,0.7892120714517504,0.7369726040714168,0.7371604985095818,0.7369412901531571,0.7624031294589352,0.8168899954623081,0.737843569060262,0.7512975279635788,0.8017343917677622,0.9284594364162648,0.761527011547764,0.8024484330222927,0.6436740149340693,0.7929953770735604,0.8220562468990629,0.8096854467987975,0.9526518516727922,0.9414624053803019,1.0,0.9009920851266064,0.85968919091651,0.9395154291031125,0.963745181842196,0.9511630067850377,0.983765740122306,0.9640119855754439,0.0,0.8661973114480894,0.8244421846272552,0.7942611268599447,0.8556646296206428,0.8220429313813813,0.861349577628911,0.8112396521091585,0.8599249889381747,0.7208127359935834,0.8237292253971048,0.8390034869220987,0.8028354183740245,0.9184081859284835,0.9420713022025018,0.7927333495275228,0.9085762628071669,0.7594838060987161,0.9320782973417718,0.8022459216703663,0.8301823523398921,0.8423637829104272,0.8202877624486152,0.8358843749132611,0.7744733936860781,0.7950143634819181,0.7633822108621313,0.7605770508015108,0.8236408624725076
25.csv,0.9148531067475871,0.8975293846848058,0.7999238158372807,0.8981046915500654,0.792064041588127,0.8783350199081787,0.8121912927452862,0.8271987186670879,0.820220551969899,0.8449133082270737,0.9038942443507685,0.8292466604485638,0.8299991786711177,0.8881507859047607,0.8965159277136958,0.8416058897820783,0.9002301404119614,0.7301530430592587,0.8656087498481275,0.9201976737769536,0.844376778541517,0.9360856094535781,0.9552152819744489,0.8999649911630987,1.0,0.9565732241202026,0.867409491519475,0.9360579912824725,0.9174138849916514,0.8874274742573971,0.8761002868864457,0.0,0.9281107651259846,0.8854463835859812,0.8387427780964227,0.9265993271440708,0.8917157560138238,0.9253204873959935,0.8963457165055884,0.9236367394160544,0.7965116090647548,0.9184507727159588,0.8796395961547403,0.8762147458273466,0.9311275281438093,0.9443492111326628,0.8697485827856759,0.9497815423751482,0.8459219662321524,0.9457836804491434,0.8946796413556805,0.9065859576276708,0.9287003313588859,0.8982345056944319,0.9175133975122127,0.8608289916853562,0.8905188079771541,0.8500755281276388,0.8537237738056125,0.9033008235792405
