,1.csv,2.csv,3.csv,4.csv,5.csv,6.csv,7.csv,8.csv,9.csv,10.csv,11.csv,12.csv,13.csv,14.csv,15.csv,16.csv,17.csv,18.csv,19.csv,20.csv,21.csv,22.csv,23.csv,24.csv,25.csv,26.csv,27.csv,28.csv,29.csv,30.csv,31.csv,32.csv,33.csv,34.csv,35.csv,36.csv,37.csv,38.csv,39.csv,40.csv,41.csv,42.csv,43.csv,44.csv,45.csv,46.csv,47.csv,48.csv,49.csv,50.csv,51.csv,52.csv,53.csv,54.csv,55.csv,56.csv,57.csv,58.csv,59.csv,60.csv
11.csv,0.9812467360354046,0.9441276060561217,0.9376691413285018,0.972923068630967,0.9313337774117928,0.9932536451983687,0.9151654350526887,0.9688472091488731,0.9296357143199941,0.902412509396075,1.0,0.9545924105080794,0.9519762531749157,0.9636728376642141,0.6648528140914278,0.9257570381045579,0.8713021267539391,0.9620531423080295,0.9090873841156598,0.8353572160125655,0.9905401944535581,0.9160249450937241,0.7922246735537051,0.9928612831885946,0.9802546554161421,0.9973283358207424,0.8626609824935698,0.9133745824162931,0.9032469641859093,0.938064214697289,0.9691349454781242,0.0,0.9867759906190434,0.9063421497746238,0.8094583567610304,0.9766125322698958,0.8812634403438824,0.9364401995484669,0.9383313923026954,0.9532314152575363,0.9294539528984463,0.9956025955821229,0.8674789039056023,0.913592489960266,0.8140164623117128,0.9069122848726892,0.9166011152919027,0.7391807123248573,0.9488784880538066,0.777611731973786,0.9531656774678827,0.9271004719034726,0.8990903231659635,0.9792446489636776,0.9827343706142158,0.9732724947185803,0.9592612212200893,0.9813043075029435,0.9607809342372862,0.9883517730798549
12.csv,0.9327871741410193,0.9890374107977027,0.8871367015100684,0.9240675705537241,0.8804999800706579,0.9453652221415418,0.863562549832232,0.9197978325615489,0.8787211443360656,0.850202999183987,0.9524324842811706,1.0,0.9021243671241096,0.9904876394792701,0.6964782107763947,0.8746579691287597,0.91274780436411,0.9126805888394589,0.8571953811117178,0.8750930835160768,0.9425226992858354,0.9595979760677236,0.8299088331657865,0.9449541964493525,0.9317479027084472,0.9496337356822163,0.9036956223383525,0.9568215422222069,0.9462121783527085,0.9826855989727744,0.9200992557944343,0.0,0.9385794416261648,0.8543195627930132,0.7528272484323548,0.9279325328123185,0.8280479214572355,0.8858493020226119,0.8878304541178691,0.9034392341488252,0.8785307369752225,0.957039062295695,0.8136076888652326,0.8619147836494034,0.852737203177929,0.9500518492372853,0.8650665218138047,0.7743417024774347,0.9940142804475274,0.8146007902574037,0.9985054008100551,0.8760653067360464,0.9418578162453588,0.9306898527588107,0.9705193967608534,0.9244336179722553,0.9951091055563072,0.9720174844249481,0.9935171035703578,0.9402301801445605
13.csv,0.9720707827894312,0.9008647074231848,0.9863484850511662,0.9800130335597594,0.9803034274502596,0.9606140680031444,0.9648759694293709,0.9839021243315642,0.9786831749540933,0.9527074229672825,0.9541768524133442,0.910849981596265,1.0,0.9195143149989798,0.6343871654679478,0.9749822318914019,0.8313763208071401,0.9903848656448427,0.9590764339174599,0.7970785190156419,0.9632031798939171,0.8740497988417847,0.7559224454156743,0.9609884507461501,0.9730174031581869,0.9567260925223277,0.8231311409755144,0.8715208841244216,0.8618573452388449,0.8950791597418214,0.9836275729810099,0.0,0.9667948960606851,0.956456994854792,0.8640127221872181,0.9764926327576074,0.9325274708275575,0.9851758572515943,0.9869803896013255,0.9988023533947314,0.9785097424130395,0.949980950912504,0.9193745852369324,0.9633751016320481,0.7767156658213543,0.865354709395336,0.9662458622810359,0.7053091254507778,0.9053978890540149,0.7419791148145716,0.9094886259547783,0.9762641053249949,0.8578911745939709,0.9739811279344895,0.9377023885124248,0.9796796192752668,0.9153048527061896,0.9363378553928157,0.916754927689324,0.9652913209112413
14.csv,0.9428432304580802,0.9797179801625908,0.8976229098185046,0.9342057893232385,0.8910487244011756,0.9553027589302998,0.8742708909630431,0.9299762839116853,0.8892866501518049,0.8610372237285113,0.962303428180228,0.99057727186634,0.9124693507342474,1.0,0.6899154859464653,0.8852617611400712,0.9041472299513496,0.9229261040422738,0.8679637183424009,0.8668473193005749,0.9524870203946071,0.9505559452250009,0.8220888278573131,0.9548956062203113,0.9418137517963819,0.9595310514272005,0.8951803441755957,0.9478056729604333,0.9372962782418381,0.973426019732779,0.9302748669164218,0.0,0.9485809189799419,0.8651149980778766,0.7645790182027348,0.9380343330938526,0.8390909072757592,0.8963476411463505,0.898310125384239,0.9137718281244477,0.8890980369480453,0.9668665996606596,0.8247867410697979,0.8726386512330455,0.8447020923442228,0.9410997689536573,0.8757606914256512,0.7670452911342618,0.9846479541265343,0.8069250284745553,0.989096755883607,0.8866558377874494,0.9329829461033242,0.9407656715630109,0.9802199126026749,0.934568387577079,0.9954220807395975,0.9817038841916922,0.9969990817245118,0.950216103037578
15.csv,0.46770105748501845,0.5799449351123598,0.4021563327186165,0.45518149340873837,0.3926273606174717,0.4857605571297494,0.3683086813303881,0.44905102453511114,0.3900733169921704,0.34912710401543257,0.49590769745689356,0.5642049032885249,0.4236755495182156,0.5505471026977417,1.0,0.38423942995222016,0.6894811779585621,0.43883212089685386,0.35916673170152125,0.74354564152025,0.48167927675130906,0.6222139311449242,0.8084209666199937,0.4851704084574021,0.4662088766573348,0.49188926794261556,0.7024782565261718,0.6262003212474513,0.6414331938714162,0.5890648353816488,0.44948380653523357,0.0,0.47601756673844997,0.3550376458604976,0.2093154785481285,0.4607307872682459,0.31731695204840116,0.40030789084710117,0.40315241931108325,0.42556342914513146,0.38979993103682586,0.5025217995840977,0.29658373689725626,0.36594282672450695,0.7756441048926686,0.6359202132356387,0.37046807692701367,0.888203980400561,0.5727991700684796,0.8304001795696173,0.5663508414716478,0.3862600783884218,0.6476851656344087,0.4646897337282808,0.5218767977108769,0.45570706249708426,0.5571825810333285,0.5240277446323174,0.5548967923830082,0.47838768900948714
16.csv,0.9483452999888043,0.8788771623788458,0.9889111647486705,0.9560937030078572,0.9948086796887319,0.9371682110210672,0.9901404026578734,0.959887872136213,0.9963893864285396,0.9782688558021158,0.9308881095534929,0.8886187244119751,0.9755928444491613,0.8970715860817015,0.6189035792408881,1.0,0.8110847896239508,0.966212388173868,0.9844824173113621,0.7776240996158108,0.939694130055181,0.8527167294423822,0.7374725287060758,0.9375334561463804,0.9492688160456431,0.9333751299626682,0.8030408511789989,0.8502495383398727,0.8408218589510101,0.873232823459708,0.9596200218055658,0.0,0.9431981826467731,0.9819269113053537,0.8917389403805046,0.9526592251758057,0.9585814388931532,0.9900551720386651,0.9882946831916136,0.9744244289908837,0.9965585859762517,0.926794618073323,0.9457495778272134,0.9886761667743842,0.7577582457468681,0.8442338623967443,0.9914768603215995,0.6880945359144777,0.8832997019405446,0.7238695151438084,0.8872905955894257,0.9987494134453758,0.8369524912499626,0.9502090190415998,0.9148157404558479,0.9557684264178126,0.8929648647898596,0.9134845117081188,0.8943795475672531,0.9417313054899216
17.csv,0.8307692215142244,0.9164176500134473,0.7807548885146861,0.8212160858652034,0.7734837437279458,0.8445496414059618,0.754927215673332,0.8165381913014499,0.7715348639539334,0.7402905870401304,0.8522924835205807,0.9044071152856119,0.7971752683199489,0.8939854407851364,0.7630565720844398,0.7670832781075495,1.0,0.8087405897207584,0.7479513909273856,0.9587457557628232,0.8414353935905987,0.9486712852326276,0.9092422125780413,0.844099324582278,0.8296306031262247,0.8492261944695145,0.9900824937807539,0.9517131263992397,0.9633366699665914,0.9233766498487598,0.8168684284515757,0.0,0.8371151885560822,0.7448006648396857,0.633606407372894,0.8254505110156218,0.7160176415223487,0.7793444227964282,0.7815149589355948,0.7986158272765691,0.7713262550043091,0.8573394176163471,0.7001970254409993,0.7531219347677851,0.9342528123299236,0.9591299538595789,0.7565749566752266,0.8483632595717414,0.9109650270348437,0.8924708296863645,0.9060445875198788,0.7686251471763943,0.96810727810323,0.8284714111296815,0.8721083761411982,0.8216171248126213,0.8990486861380363,0.8737496703252361,0.897304500085721,0.8389237259313373
18.csv,0.9815081151865253,0.9096107368690651,0.9765074668333017,0.9895274731621045,0.9704037208951453,0.9699401730837931,0.9548264856645893,0.9934543211046922,0.9687677382055944,0.9425398010794335,0.963440461897681,0.9196929529039231,0.9902915172790965,0.9284414038377574,0.6405461023022333,0.9650308646011172,0.8394477234522647,1.0,0.9489706454623789,0.8048169420447076,0.9725544213226048,0.8825354962110417,0.7632613054153357,0.9703181905149147,0.9824639258038824,0.9660144512600329,0.8311224954347111,0.879982029568847,0.8702246723829802,0.9037690202979368,0.9931771042723454,0.0,0.976181007603724,0.9463257756208332,0.852984009329407,0.985972894609747,0.9221639322230496,0.9753234545970414,0.9771455062178379,0.9915007912157286,0.9685926218977251,0.9592038245594581,0.9088833520699403,0.9533110467182019,0.7842563964419931,0.8737559906389046,0.9562096780973712,0.7121566069081101,0.9141879288154358,0.749182606229972,0.9183183805647186,0.9663251830807985,0.866219996238881,0.9834370068850689,0.9468060559485922,0.9891908219309004,0.9241910740530377,0.9454282752828219,0.925655227064099,0.9746628350208101
19.csv,0.9338541411348749,0.8654475090938057,0.9738001405457407,0.941484144938757,0.9796075387045253,0.9228478433035744,0.9944284713105459,0.9452203373917544,0.9811640915087526,0.993881384610925,0.9166637047178592,0.8750402155118839,0.9606853303969694,0.883363913509677,0.6094464436571436,0.9847195332181699,0.7986910354388561,0.9514482118721849,1.0,0.7657416403928791,0.9253351651157977,0.8396868197838473,0.7262036042286724,0.9232075073129689,0.9347635454350302,0.9191127222943457,0.7907700121281035,0.8372573285130163,0.8279737084658756,0.8598894183080644,0.9449565799395209,0.0,0.92878567414816,0.9974835433186253,0.9086736866875997,0.9381021475311152,0.9744948006219766,0.9749266668705495,0.9731930791144583,0.95953476887229,0.981330705607156,0.9126327636983338,0.9618590163829491,0.995870332986324,0.7461793460440919,0.8313335749063716,0.9931124353435538,0.6775801302156738,0.8698024701866502,0.7128084510632948,0.8737323811176935,0.9834880562145581,0.8241634665094686,0.9356893816904249,0.9008369289223643,0.9411638387268265,0.8793199448361133,0.8995260419712453,0.8807130106003049,0.9273412115590065
20.csv,0.780457935320465,0.8697917633813884,0.7282915161224925,0.7704937340800058,0.7207074984169766,0.7948313182627544,0.701352494295129,0.765614552570528,0.7186747595367928,0.6860860604723763,0.8029073301439633,0.8572644226805566,0.7454184548406407,0.8463943098920693,0.7958904302812833,0.7140316246705601,0.9569706108327489,0.7574814249568462,0.6940765040714169,1.0,0.7915830662661947,0.9034332528222282,0.9483663495901138,0.7943616245814089,0.7792703228788506,0.7997091005482078,0.9673148612861211,0.906605982556162,0.9187296801032039,0.8770502047296173,0.7659589996233944,0.0,0.7870769654479521,0.6907902041647287,0.5748113257202827,0.7749103639580169,0.660768664935718,0.7268203589259525,0.7290842919093048,0.7469210001692255,0.7184571742714285,0.8081714307312716,0.6442672974080956,0.6994695332549274,0.9744531401674408,0.9143419515727255,0.7030711365858132,0.88486781242305,0.8641045173664291,0.9308733043360025,0.8589723543447432,0.7156398394236683,0.9237055645972206,0.7780612515589103,0.8235758885197256,0.7709120294882602,0.8516754235997109,0.8252878065900708,0.849856186287037,0.7889633230818285
21.csv,0.9907936320262207,0.9352800387581655,0.947624409773743,0.9825479670157874,0.9413484155419634,0.9973119774260356,0.9253315892451535,0.9785103030495002,0.9396662652648111,0.912698173247274,0.9906288437692456,0.9456467758926382,0.9617974474397699,0.9546421089471252,0.6586223745003192,0.9358239367300666,0.863137018400017,0.9717799044704699,0.9193104966730165,0.8275289530329251,1.0,0.9074407322219983,0.7848006123680509,0.9977006625386259,0.9898108483555283,0.9932754713563107,0.8545768516525554,0.9048152065073014,0.8947824957696351,0.9292734683873585,0.978795342954873,0.0,0.9962710711075717,0.9165909883518787,0.8206151084988945,0.9862028561138539,0.8917472954253558,0.9464069845991496,0.9482804546905323,0.9630408472024232,0.9394862071578244,0.9862726481202759,0.8780919360315548,0.9237733844669079,0.8063881868692655,0.8984134681635492,0.9267538155004883,0.7322537343870088,0.9399863994982749,0.7703246109468831,0.9442334129905852,0.9371547810010591,0.8906648072823502,0.9888103068315108,0.9735250132941203,0.9828941185763803,0.9502718344499312,0.9721083515275003,0.951777305999064,0.9978320866640188
22.csv,0.8878542343013907,0.9693210745904329,0.8402817364731417,0.8787675086032462,0.8333655886647158,0.9009618567771649,0.8157150405592479,0.874318001519625,0.8315118584785056,0.8017930117707166,0.9083266723728062,0.9578969266923566,0.8559004288713232,0.9479840665629677,0.7258020839401855,0.827277611107819,0.9511772920815236,0.8669010999633939,0.8090797944673948,0.9119371917611381,0.897999654973243,1.0,0.8648505456063939,0.9005335256396712,0.8867712063459031,0.9054100878559119,0.9417439853719248,0.9971066697557653,0.9860506190608176,0.9759403172039521,0.8746321155982428,0.0,0.8938903740473282,0.8060828953592107,0.700317442646857,0.8827951976516508,0.7787051371821763,0.8389401335106357,0.8410046981979793,0.857270655838758,0.831313434382867,0.9131272014785858,0.7636569264189695,0.8139978983561018,0.8886400601523304,0.9900519518896651,0.8172823343835576,0.8069438679409418,0.9641346634324248,0.8488979870431819,0.959454453098504,0.82874420195332,0.9815129249160607,0.8856686092412259,0.9271750994563435,0.8791489677435796,0.9528001105668457,0.9287362612132588,0.9511410804003455,0.895610613730316
23.csv,0.7140601675648397,0.8082577612469971,0.659053556226459,0.7035534670211885,0.6510566279205059,0.7292161069844095,0.6306478437726556,0.6984086392744662,0.6489132169052021,0.6145502314634987,0.7377318160083693,0.7950483715357259,0.6771129683150204,0.7835864372389455,0.8392225542627689,0.6440172873225236,0.9001830467542573,0.6898327048613664,0.6229757134541967,0.9455551639593723,0.7257910044404681,0.8437308560650623,1.0,0.7287208409074999,0.7128078957582284,0.7343594593265494,0.9110904882272897,0.8470763245490485,0.8598600948210803,0.815911387244291,0.698771839690939,0.0,0.7210395697020053,0.6195104914879114,0.49721716202235666,0.708210559588871,0.5878544344778295,0.6575023021175497,0.6598894945610354,0.6786973194776611,0.6486837852458132,0.7432825196889394,0.5704546527007752,0.6286623652273693,0.9724929183640404,0.855233477131492,0.6324600572611097,0.9330442953875293,0.8022608740554313,0.9815545487413561,0.7968492912594272,0.6457130610641212,0.8651068905304844,0.7115329967484177,0.7595256706563336,0.7039945364544729,0.7891550803164965,0.7613307938250911,0.7872367949264888,0.7230286297679206
24.csv,0.9884677780961919,0.9374355193580555,0.9451990664807534,0.9802031098304226,0.9389086083626793,0.9996104190464946,0.9228548691021701,0.9761561405154204,0.9372225813408918,0.9101923376715835,0.9929118832467952,0.947826148054037,0.9594047678476069,0.9568422120811843,0.6601402597245289,0.9333713976348962,0.8651262355553145,0.9694102308137769,0.9168199000997403,0.8294361065380011,0.9976953634013779,0.9095320533367932,0.7866092925757033,1.0,0.98748272947062,0.9955646103542282,0.8565463407344882,0.9069004767395983,0.8968446442498932,0.9314151060261505,0.9764418373317373,0.0,0.993957840687203,0.9140941243002207,0.817897054923042,0.9838664221175144,0.889193175690277,0.9439788355836646,0.9458566233424308,0.9606510331948457,0.9370421082649895,0.9885456481550056,0.8755063456553843,0.9212930732280977,0.8082466185916498,0.9004839847148153,0.9242803730719815,0.7339413131371082,0.9421527265486477,0.772099929232653,0.9464095278637898,0.9347053090186292,0.8927174659878895,0.9864798820648932,0.9757686346587471,0.9805500591428914,0.9524618656896738,0.9743487080037216,0.953970806804054,0.9955224538208239
25.csv,0.9990271289774738,0.9258464488910304,0.9582390698679406,0.9928103748406207,0.9520263776989123,0.9872527098540924,0.9361711031983024,0.9888134362879348,0.9503611942285167,0.9236651126347286,0.9806369848229942,0.9361086231755562,0.9722691528905512,0.9450132258830573,0.6519792589617117,0.9465576208795282,0.8544310904498547,0.9821509230664438,0.9302107416538126,0.819182181560693,0.98991362001078,0.8982879401794457,0.7768848151760935,0.9876374745461195,1.0,0.9832569175188671,0.8459572647969353,0.8956888965147292,0.8857573795098097,0.9199004630712971,0.9890956011707212,0.0,0.9936049375094442,0.9275186633269862,0.8325108326679174,0.9964283993385324,0.9029255533275604,0.9570339241062268,0.9588884976664878,0.9735000112507158,0.9501829522561496,0.9763247274185267,0.889407927077555,0.9346286150655745,0.798254649197689,0.889351728536774,0.9375789843392444,0.7248679449735573,0.930505339488552,0.7625548242058166,0.9347095159888998,0.947875041749383,0.8816812235930858,0.9990095503010099,0.9637056700820681,0.9931530349855601,0.9406870316350393,0.9623032973035042,0.9421773184258994,0.9920596669466252
