,1.csv,2.csv,3.csv,4.csv,5.csv,6.csv,7.csv,8.csv,9.csv,10.csv,11.csv,12.csv,13.csv,14.csv,15.csv,16.csv,17.csv,18.csv,19.csv,20.csv,21.csv,22.csv,23.csv,24.csv,25.csv,26.csv,27.csv,28.csv,29.csv,30.csv,31.csv,32.csv,33.csv,34.csv,35.csv,36.csv,37.csv,38.csv,39.csv,40.csv,41.csv,42.csv,43.csv,44.csv,45.csv,46.csv,47.csv,48.csv,49.csv,50.csv,51.csv,52.csv,53.csv,54.csv,55.csv,56.csv,57.csv,58.csv,59.csv,60.csv
11.csv,0.927489802493041,0.9863753271250215,0.8587461772183616,0.968139071286406,0.8758215493569474,0.9763090258392786,0.8703057345973473,0.9173400785290658,0.889121481345937,0.9220287891423553,1.0,0.9259863778721971,0.9183245192461906,0.9213205991009588,0.7736122855049025,0.8911906620260104,0.898531096341479,0.8053394859492918,0.8920579160211268,0.95294444205565,0.8687320488710724,0.7974372988766346,0.8333956872898292,0.8126949875681335,0.8819595387045184,0.8774194673815877,0.7452745739142395,0.8491334423903082,0.8580661916197404,0.8119903186760372,0.8300153810385771,0.0,0.846884238106302,0.9252608832316956,0.894081161931689,0.9164653474112855,0.8820317180870557,0.9479768778003571,0.8928444929662677,0.9077298091112603,0.8762230370054758,0.7899083033477682,0.9807904215022958,0.8794160597469827,0.6731035186706854,0.793989667274236,0.9374223440036915,0.8088831600294559,0.911558879152326,0.8082949039093835,0.8526231439975391,0.9373556613011702,0.7362081366624171,0.8384770307513711,0.7899744452035293,0.7616980938017821,0.8361357378687231,0.7617053157528202,0.8389088961717146,0.8192228869845318
12.csv,0.9328445269151598,0.9214147286466302,0.9282007764211089,0.9002717250418988,0.9406559912904947,0.9094540362294312,0.94176236662267,0.9452342544128296,0.9613018554433227,0.990837371130806,0.9256979172750455,1.0,0.9542998733150932,0.8662455249472978,0.7083921102133394,0.9632576145380409,0.9222705290897364,0.86957015641448,0.948762335219499,0.8901375813400504,0.8240775287068574,0.795860671036098,0.8172115679517815,0.7845357761016081,0.8582107887662342,0.8853281989163957,0.7252998443734662,0.8071796353878785,0.8126958683281418,0.7593643971638319,0.7896437238177212,0.0,0.8781639758737853,0.9578446477378576,0.9619711178976693,0.9222746294173441,0.9332970743908018,0.9279517288427375,0.9348895122639769,0.9204211589575687,0.8933394751330995,0.8342318360385983,0.9408376470642108,0.9374991377415895,0.6943153115499261,0.788707554401728,0.9865236268339276,0.789616689355288,0.9450338886280654,0.8048802853511319,0.9016342665177306,0.9504818894428949,0.7810248064636789,0.88809087066726,0.836655377142334,0.8213211139731462,0.8850763328255545,0.8211465679238839,0.9030759007789467,0.8683266064350932
13.csv,0.8957966024224349,0.9108860498524732,0.9295002825903096,0.8901412277557967,0.9478192980998903,0.9093915922439699,0.9345139728163776,0.9840618528324827,0.9472477170790417,0.9608348337535225,0.918033585498374,0.954315138404417,1.0,0.8780982381291886,0.6932740668599464,0.9334510712863767,0.8779598241135984,0.8807980725702925,0.9071505845627564,0.8732912081689828,0.8314415439834759,0.7539077857626328,0.7777013353209299,0.7478742322876932,0.8219095694875783,0.8420202169688961,0.686325405389293,0.7760899692475965,0.7858599578080604,0.7335243514123,0.7572533122527774,0.0,0.8326659556889908,0.92502142195691,0.9226210578227223,0.8807252733120845,0.8895020460250879,0.8989112359687029,0.8894864482387548,0.8785054351482546,0.938317775284417,0.7909662638089303,0.9371428506706698,0.8947534701265549,0.6489744115670866,0.7457676644969344,0.9517604957121846,0.7499845280870268,0.9342157945108028,0.7616429504658644,0.8578385315493268,0.913843374788901,0.7385135506946863,0.8450688121326175,0.7938412895462564,0.7846663311966687,0.8419561434647586,0.7846857321181497,0.8668030767449391,0.825675342008725
14.csv,0.8671318293478404,0.922471529011941,0.8052998302290669,0.9042075769317443,0.819027328644824,0.9420822348153937,0.8148034713022789,0.8824400085443277,0.8284504467156161,0.8573476824632877,0.9173542707049466,0.8600482400182787,0.8724075090279539,1.0,0.7782406359893532,0.8301612441464401,0.8290271472835877,0.7665149922951746,0.8138873234712755,0.9095619793386109,0.9333907837207409,0.7441925788562677,0.7804002990275756,0.7662473965811769,0.8288975467885518,0.8109925080956635,0.7004388662520953,0.8091112683536991,0.8359132912101993,0.7889739397863313,0.7856003237092916,0.0,0.7740783211676319,0.8715183552166236,0.8225221307402444,0.8407135150093278,0.8129576335020348,0.8901200228924374,0.8156449535272874,0.8423513376345974,0.8642091458324348,0.7156826776087959,0.9134124294907683,0.8054792169105847,0.5994257517896395,0.7312539006278947,0.8723973803626374,0.7537284992246301,0.8786630361532796,0.7418140839552935,0.778211027943368,0.8731066409151008,0.6570549599104664,0.7604892362199285,0.7134400626206858,0.6858489525978286,0.7636406447129218,0.6820946030880085,0.7701238670122924,0.7407742189746718
15.csv,0.756276314011934,0.7783460053494489,0.6334135197979793,0.788633231609191,0.6460897866947445,0.7789446952766149,0.6479619825941185,0.6919086170761883,0.665264842638756,0.6970410150344984,0.7693733209898219,0.7040852376355877,0.6886399071369576,0.7849302721388998,1.0,0.6771272963533604,0.7353684024452627,0.5843287591834887,0.6888416414768662,0.8142382827959034,0.7926568918634966,0.7603714095728921,0.79998968469425,0.8294309602947731,0.8096235462616082,0.7543281786666653,0.7914667072392184,0.860480122722702,0.8728517224542054,0.9123559371476561,0.8563580418154996,0.0,0.7069008847101423,0.7279640375780705,0.6831841886848902,0.7522248559955089,0.6977660993108554,0.7735183544298647,0.7085458592672836,0.7501564991535719,0.6587502353137029,0.6505225474882611,0.7512144325354083,0.6851163680393678,0.6218060413380426,0.7607668338441639,0.7170095727275398,0.8012787414778619,0.7117271195580026,0.7580287672733995,0.6816189390492264,0.7459421621637835,0.6072439167865703,0.6689180078834902,0.6440276190935214,0.5944710723129534,0.6730002718699032,0.5910940630202748,0.6497334871459131,0.6570683662155532
16.csv,0.9174757304920648,0.8871388465689591,0.9490231498274823,0.8635261100244889,0.9472062241455639,0.8746133033696586,0.9658554625176329,0.9253567643925819,0.9747882230641052,0.9623037148704348,0.8894428327685908,0.9628123483117959,0.9326220854605876,0.8357149054025084,0.6779707099170967,1.0,0.917885792422804,0.8929942733873912,0.9512575077814697,0.8580194958438985,0.8009176549112289,0.7931777896714024,0.8057791747176265,0.768706298641926,0.8411372323308832,0.8793020871692125,0.7152951069041624,0.7846885892898262,0.7905069734770513,0.7337628131696132,0.7674524235183946,0.0,0.8849678086749921,0.9467037616877372,0.9735797577897471,0.9059434593771734,0.946254355320543,0.9038381487323495,0.9349040706729365,0.911295803717213,0.8784701741364155,0.852113312259548,0.9045425405394785,0.9516437594512747,0.7027589465536317,0.7822234727038697,0.9529656684775211,0.7769216954941411,0.9404819342815576,0.797968674712408,0.9167214985877379,0.9309141094197287,0.7994286642486458,0.9033528919000434,0.8549595835454303,0.8478223066312636,0.9031036673857082,0.8457514172133719,0.9320122593059912,0.885061683362336
17.csv,0.9625680923668467,0.9008681673264042,0.8675019845652523,0.8848524041733606,0.8705795514857732,0.8801450839078513,0.8841189646394237,0.8708655683329715,0.8976366650569256,0.9128100259591699,0.8970201776902602,0.9214193615929044,0.8765822125061882,0.8348087817014709,0.7363643248755751,0.917980570928965,1.0,0.8138798903703892,0.9390834886436428,0.8949825513608318,0.8066948937665707,0.870975909826317,0.8873628186812098,0.8494040327925785,0.9179330226826362,0.9612258649718936,0.7961151750071553,0.8587488222113546,0.8575274915140418,0.8040043785008227,0.8437583827371591,0.0,0.9461759892547409,0.9409847525748198,0.9310815994661712,0.9698320016273526,0.9605389883371036,0.9398064671539857,0.9663164768875807,0.9835994114105865,0.8169210401033411,0.8882982754400719,0.898305618191784,0.9464072263591063,0.7644297101201837,0.8631140224119852,0.9249228985113856,0.8591028725628382,0.9065041774683252,0.8784520676014551,0.943574997242196,0.9544142588371659,0.8328954994127482,0.9273251114895933,0.8865187258400631,0.8501883311397458,0.930797526007869,0.8474374268949199,0.9138032548808035,0.9107393146182501
18.csv,0.8123894136405727,0.794661270583365,0.9344348893550306,0.7679492735577204,0.9121481084819257,0.790439742150653,0.9219221319643889,0.8765412277598296,0.9008544575216976,0.8709773016582826,0.7982922163139279,0.8653729169308791,0.876921036308941,0.7696732291571212,0.5771969814399526,0.8908732861236595,0.8099714208580903,1.0,0.8487128259594576,0.7589001649609196,0.7428439776931977,0.6930149587034329,0.6979776607196291,0.6590565766286673,0.7321937740538024,0.772080799377622,0.6100284994629994,0.6748301489733969,0.6867364040196777,0.6256831187094158,0.6557951242143945,0.0,0.7866716398164357,0.8488277941982091,0.869508371982779,0.7950452299449048,0.8446403533200015,0.8016949726196884,0.8276771654657662,0.8035949254939709,0.8728584151410572,0.7761607131768731,0.8176573756488292,0.8512906545527861,0.6186027643958798,0.6759670310196061,0.8557243018330154,0.6672777367707334,0.8696921323732434,0.6907559111155667,0.8246015341669465,0.826088809234302,0.732915079439366,0.8161114198502695,0.7804003257569052,0.8018416808123354,0.8180837180331413,0.7975727639730331,0.8632171446501693,0.8038436601006353
19.csv,0.9254506653741611,0.8906548636999825,0.9152135890928365,0.8783808628221657,0.9214396261726227,0.873780366270455,0.9285988734878741,0.8979788448921906,0.9433064537885645,0.946655669500376,0.8940080432822801,0.949883341106322,0.9091516494506191,0.8260202533635014,0.7000789880199705,0.9528947722605686,0.941061651181678,0.8566362243100538,1.0,0.8706129836393744,0.7871783299100323,0.8210995741601043,0.8364289890839296,0.8011206981839445,0.8675348923050279,0.9078421400428152,0.7478345031515724,0.8139961787091539,0.8102575227373287,0.7615927797706831,0.8010018140915216,0.0,0.9166938987127355,0.9326879121645844,0.978258223581616,0.9360869732346875,0.9603964453220264,0.9104102111405982,0.971367670251873,0.9298256846562878,0.8501063590537017,0.8792538212982924,0.9028455263911543,0.9770102297283089,0.7403120968741365,0.819469728737367,0.9424776071901652,0.812425326537886,0.908368362471377,0.8367982636382713,0.944464361550344,0.9346887943824558,0.8305041946436791,0.9361080122595887,0.8837360258211969,0.8663307734754845,0.926586462629463,0.8690433974395969,0.9369081855182176,0.9169209881751108
20.csv,0.9244939957174402,0.961611378328198,0.8185326418828932,0.9611163344292689,0.8329049125256086,0.9514971813805234,0.8322225924073572,0.8727361961573643,0.8507034288829222,0.8831469615826469,0.9525034773250713,0.8895385563356094,0.8725577591033127,0.9130954401007929,0.8159438155371391,0.8589546193026691,0.8955536708962545,0.765143270127017,0.8669976009001358,1.0,0.8742195837259934,0.8237453183702459,0.8652852707038433,0.8510389091031867,0.9138312337745109,0.8892611557501884,0.7819474156932205,0.8917334595358353,0.9024575607093422,0.8573857278135427,0.8712053950612164,0.0,0.8478126727341473,0.9039483705502136,0.8645938146578354,0.9160782317849285,0.8663632251590874,0.948052053367035,0.878275838298627,0.9091349254029806,0.8307505341372375,0.7866253923754669,0.934854931753289,0.8586074316615179,0.6881457111895801,0.8208100152424492,0.9020525026331054,0.8425393776014065,0.8842641448608979,0.8325991016502945,0.8412329375145078,0.922847861396695,0.7335949859100743,0.8267577315671936,0.7844390732550313,0.7472457631629332,0.8268812557742434,0.746045922496313,0.8183538978910876,0.8093374398330757
21.csv,0.827270788376664,0.8632927804612968,0.7519636585047078,0.838529427697023,0.7597031398305804,0.8774021815964776,0.762885939148118,0.8254978933493603,0.7730552818654244,0.7993871542539785,0.8529742016911692,0.803724167637056,0.8118773250045229,0.9289752373232778,0.772035220533646,0.7805443063203551,0.7866665309326467,0.7220371554773657,0.757244781227983,0.8604284250011017,1.0,0.7231702755100415,0.7541990975954476,0.7423450777099445,0.7976459519061783,0.7737771862962068,0.6838358650444224,0.7822227087375451,0.8227550550411586,0.7709570501886367,0.7556520112278587,0.0,0.7328660864566986,0.8299610171706835,0.7682576445166024,0.7916290002590247,0.7684866269964916,0.8472097300305406,0.764610704539775,0.8026260064770436,0.8085566974753321,0.6744585525003856,0.8491951448161821,0.7549463611594622,0.563027326257482,0.6994863791199383,0.8172263803577959,0.7248534156601895,0.8430154419938809,0.7060130128425128,0.7322106091587818,0.8276045276216418,0.6120805103286389,0.7114215111169286,0.6692327971944468,0.6390893901531287,0.7207075463534937,0.6309073972600392,0.7248114920669015,0.6924165023855058
22.csv,0.851318508332871,0.7982451303140903,0.7371254388866542,0.7897192792312846,0.73612578545865,0.7790964849964854,0.7541406610502845,0.7416857433027813,0.7645481902383717,0.7790049213764564,0.7890192618633413,0.7882025720464566,0.7445905491790853,0.7463486983634858,0.7550004590012203,0.7879883292240994,0.8675856774473465,0.6914285437964067,0.8102365397506538,0.8181249601845086,0.742568783573438,1.0,0.9470967649799938,0.919202797328847,0.9050742610749553,0.9047823268494286,0.9117802094501148,0.8815255123628042,0.8713352536788168,0.8381305438220399,0.8788886639315481,0.0,0.8889851688895248,0.8191697291817327,0.7993620979411795,0.858859357996652,0.8394965478035521,0.8384672465618314,0.8405232291251161,0.870259359481248,0.6873423379115773,0.8614726615699334,0.7816387761727562,0.8230057082939799,0.8451071580643805,0.9525216649537828,0.7941924317171292,0.9356615452401822,0.7902606443710448,0.9422695649801274,0.8488686498057503,0.8331538868423505,0.8301687450856665,0.8424475524399545,0.8506787732223188,0.797048204910288,0.8539158706057253,0.7895758353628666,0.8120221793217376,0.8431753163166964
23.csv,0.8782768866340104,0.8390832184710917,0.754425489461888,0.8367263099096688,0.7586205002265581,0.8209947929163526,0.7712228491399872,0.7713629137159783,0.7852134055552888,0.8056242838190534,0.8303887919998247,0.814635020904377,0.7744925347507007,0.7871661602212716,0.8001224523989865,0.8053997612832298,0.8870123667031065,0.7032692301201764,0.8304130090239652,0.8641272070046633,0.7765826267577294,0.9482908724907796,1.0,0.9575949183137016,0.950291692421876,0.9243853903885848,0.9056889797569792,0.9333249176695512,0.9153919710518212,0.8837487953700875,0.9289020049049255,0.0,0.8901505869860342,0.8419676690294405,0.8184565809627062,0.8895816665592617,0.8511750110469484,0.8723444732070724,0.8592825264027458,0.8934800200234978,0.7189014682462637,0.844317262217678,0.8198093144914992,0.8368149917271037,0.8079945170445293,0.9490167973031557,0.8222899684111216,0.9667699125064267,0.8112115447375213,0.949791249517092,0.8531779262856733,0.8609893771812714,0.8063713094722537,0.845139991875079,0.836608233418508,0.7829374493055102,0.851384072907887,0.7789407111728681,0.8138911083407743,0.8402851125453833
24.csv,0.84665012094461,0.8198766474223589,0.7199370413824686,0.8228972088081271,0.7261056795865253,0.804332016547584,0.7364954481125434,0.7440009405860271,0.7516036135091613,0.7746587168439378,0.8110195648229869,0.7834524444742033,0.7465219016432969,0.775475090705001,0.8310683751342596,0.7703266966591351,0.8502862746601133,0.668025312250226,0.7956498689506838,0.8511018158617962,0.767902186388107,0.9217326837418244,0.9579740982053578,1.0,0.9254356223051449,0.8857329754240615,0.9269928277673521,0.9501451400229958,0.9237305118722688,0.9164770887063675,0.9566095202522094,0.0,0.8501789829540208,0.8098180394127921,0.7834345282932538,0.857764138604415,0.813123500072638,0.8460368739334813,0.8232456285787225,0.8583402725735587,0.6937382687958391,0.8058447726288189,0.7976217371820148,0.7996396305083477,0.7919546472665276,0.9318156464452909,0.7921595828983575,0.9712381197285974,0.780337370301411,0.9259304137526047,0.8138418365798761,0.830135226484896,0.77231831133184,0.8064147912015677,0.798363562869217,0.7443226402865328,0.8112918650805869,0.7411138814452567,0.7744404928050872,0.8016215127034867
25.csv,0.9197821177168226,0.8887555366568085,0.7906876279252819,0.8855900332056328,0.7978015814447763,0.8707020768398057,0.8072380315074066,0.8169080081753589,0.823105522139718,0.8475017291923003,0.8799839792460832,0.856397439764729,0.8195716944797753,0.8343828947589472,0.8099950708484912,0.8410319982261759,0.9177837634858268,0.7372249043429788,0.8628399259682102,0.9132024809080166,0.816310055650303,0.9073364394275607,0.9503557454042758,0.9248598119362147,1.0,0.9444301637108936,0.8598426929277975,0.9397897907076035,0.9321295822469423,0.8844835839456114,0.9231510241976059,0.0,0.8974180633269804,0.8823336278602422,0.8528953490674875,0.927761146378606,0.8784975865302901,0.919202263933179,0.8890368925760157,0.9287300079013125,0.7655899044573762,0.839294315369297,0.8686616050302811,0.8649872706828126,0.7685503623238122,0.9051246213629335,0.8655623234536299,0.9236294803091739,0.851548575496508,0.9145348568713444,0.8700071608782267,0.9037256519394237,0.7920984491455217,0.8583659999828163,0.8337869549463015,0.7848723312533343,0.8625480515368672,0.781889823060812,0.833810407261368,0.847555061710928
